,ID,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,y
1537,0x2138,30.0,5,60552.76,4950.0633333333335,3,7,12,3.0,26,11.0,9.72,4.0,0
1538,0x213b,31.0,5,60552.76,4950.0633333333335,3,7,12,3.0,34,14.0,9.72,4.0,1
1539,0x213c,31.0,5,60552.76,4950.0633333333335,3,7,12,3.0,27,11.0,5.7200000000000015,4.0,0
1543,0x2145,40.0,9,44386.47,3698.8725,10,6,26,9.0,34,23.0,6.95,12.0,0
1544,0x2146,40.0,9,44386.47,3703.8725,10,6,26,9.0,34,14.0,10.95,12.0,0
1545,0x2147,40.0,9,44386.47,3703.8725,10,6,26,9.0,34,25.0,6.95,12.0,0
1546,0x2148,40.0,9,44386.47,3698.8725,10,6,26,9.0,29,25.0,5.95,12.0,1
1547,0x2149,40.0,9,44386.47,3703.8725,10,6,26,9.0,38,25.0,11.95,12.0,1
1548,0x215a,35.0,6,11245.11,937.0925,3,6,11,0.0,12,13.0,8.01,1.0,1
1549,0x215b,35.0,6,11245.11,1173.0925000000002,3,6,11,0.0,12,13.0,8.01,1.0,1
1550,0x215c,35.0,6,11245.11,1173.0925000000002,3,6,11,0.0,12,10.0,8.01,1.0,1
1551,0x215d,35.0,6,11245.11,1173.0925000000002,3,6,11,0.0,12,13.0,8.01,1.0,1
1552,0x215f,36.0,6,11245.11,1173.0925000000002,3,6,11,0.0,10,14.0,2.01,6.0,1
1553,0x2160,36.0,6,11245.11,937.0925,3,6,11,0.0,12,13.0,8.01,1.0,1
1554,0x2166,39.0,0,98197.74,8005.145,5,6,6,3.0,30,7.0,9.09,2.0,1
1556,0x2169,39.0,0,98197.74,8005.145,5,6,6,3.0,34,8.0,9.09,7.0,1
1558,0x216b,40.0,0,98197.74,8005.145,5,6,6,3.0,34,11.0,9.09,7.0,1
1559,0x216c,40.0,0,98197.74,8005.145,5,6,6,3.0,30,14.0,9.09,7.0,1
1560,0x216d,40.0,0,98197.74,8005.145,5,6,6,3.0,30,8.0,9.09,7.0,1
1561,0x2172,21.0,6,30197.28,2594.44,5,7,14,4.0,20,11.0,17.0,5.0,1
1562,0x2173,21.0,6,30197.28,2516.44,5,7,14,4.0,17,13.0,22.0,5.0,1
1564,0x2175,21.0,6,30197.28,2594.44,5,7,14,4.0,20,13.0,15.0,5.0,1
1565,0x2176,21.0,6,30197.28,2594.44,5,7,14,4.0,20,16.0,17.0,5.0,1
1566,0x2177,21.0,6,30197.28,2594.44,5,7,14,4.0,20,10.0,23.0,5.0,1
1567,0x2178,21.0,6,30197.28,2594.44,5,7,14,4.0,20,13.0,17.0,5.0,1
1568,0x2179,21.0,6,30197.28,2594.44,5,7,14,4.0,20,13.0,20.0,5.0,1
1570,0x217f,18.0,8,31633.54,2930.1283333333336,1,5,8,3.0,8,8.0,9.7,3.0,0
1571,0x2180,18.0,8,31633.54,2930.1283333333336,1,5,8,3.0,8,5.0,9.7,3.0,1
1573,0x2182,18.0,8,31633.54,2930.1283333333336,1,5,8,3.0,3,7.0,9.7,3.0,0
1574,0x2183,18.0,8,31633.54,2930.1283333333336,1,5,8,3.0,8,5.0,9.7,3.0,0
1575,0x2184,18.0,8,31633.54,2930.1283333333336,1,5,8,3.0,6,6.0,12.7,4.0,0
1576,0x2185,18.0,8,31633.54,2930.1283333333336,1,5,8,3.0,8,7.0,9.7,4.0,0
1577,0x218a,31.0,1,118172.63999999998,9932.72,0,2,3,4.0,10,8.0,5.71,1.0,2
1578,0x218b,31.0,1,118172.63999999998,9932.72,0,2,3,4.0,10,5.0,5.71,1.0,2
1579,0x218c,31.0,1,118172.63999999998,9847.72,0,2,3,4.0,9,8.0,5.71,1.0,2
1580,0x218d,31.0,1,118172.63999999998,9932.72,0,2,3,4.0,10,14.0,5.71,1.0,2
1582,0x218f,32.0,1,118172.63999999998,9932.72,0,2,3,4.0,5,8.0,5.71,1.0,2
1583,0x2190,32.0,1,118172.63999999998,9449.41638635422,0,2,3,4.0,10,8.0,2.71,1.0,1
1584,0x2191,32.0,1,118172.63999999998,9449.41638635422,0,2,3,4.0,10,8.0,5.71,1.0,2
1585,0x2196,34.0,7,19623.18,1635.265,9,8,26,2.0,17,14.0,11.26,11.0,0
1586,0x2197,34.0,7,19623.18,1806.265,9,8,26,2.0,13,14.0,11.26,11.0,0
1587,0x2198,34.0,7,19623.18,1806.265,9,8,26,2.0,17,14.0,11.26,11.0,0
1588,0x2199,35.0,7,19623.18,1806.265,9,8,26,2.0,19,14.0,11.26,11.0,1
1589,0x219a,35.0,7,19623.18,1806.265,9,8,26,2.0,18,14.0,11.26,11.0,1
1590,0x219c,35.0,7,19623.18,1806.265,9,8,26,2.0,22,14.0,11.26,16.0,0
1592,0x21a2,32.0,9,63197.26,5042.4383333333335,6,3,13,3.0,15,15.0,13.43,8.0,1
1593,0x21a3,32.0,9,63197.26,5042.4383333333335,6,3,13,3.0,10,15.0,13.43,8.0,1
1594,0x21a4,32.0,9,63197.26,5042.4383333333335,6,3,13,3.0,15,15.0,13.43,8.0,1
1596,0x21a6,32.0,9,63197.26,5042.4383333333335,6,3,13,3.0,15,15.0,13.43,12.0,1
1597,0x21a7,32.0,9,63197.26,5266.4383333333335,6,3,13,3.0,15,15.0,13.43,12.0,1
1598,0x21a8,32.0,12,63197.26,5042.4383333333335,6,3,13,3.0,15,16.0,13.43,12.0,1
1599,0x21a9,32.0,9,63197.26,5042.4383333333335,6,3,13,3.0,16,12.0,13.43,12.0,1
1601,0x21b0,35.0,6,10007.815,833.9845833333334,4,4,8,7.0,11,8.0,17.16,6.0,1
1603,0x21b2,35.0,6,10007.815,757.9845833333335,4,4,8,7.0,8,8.0,17.16,5.0,1
1604,0x21b3,35.0,6,10007.815,757.9845833333335,4,4,8,7.0,7,11.0,17.16,7.0,1
1605,0x21b4,36.0,6,10007.815,757.9845833333335,4,4,8,7.0,4,8.0,17.16,7.0,1
1606,0x21b5,36.0,6,10007.815,757.9845833333335,4,4,8,7.0,7,6.0,17.16,7.0,1
1607,0x21bb,27.0,5,121688.04,10006.67,7,3,12,4.0,20,13.0,0.66,2.0,1
1608,0x21bc,27.0,5,121688.04,10006.67,7,3,12,4.0,20,15.0,0.66,2.0,1
1609,0x21bd,27.0,5,121688.04,10140.67,7,3,12,4.0,20,14.0,0.66,2.0,1
1611,0x21bf,27.0,5,121688.04,10006.67,7,3,12,4.0,20,14.0,0.66,4.0,1
1613,0x21c1,28.0,5,121688.04,10006.67,7,3,12,4.0,20,15.0,0.66,4.0,2
1614,0x21c7,21.0,0,31069.32,2361.11,2,3,12,2.0,14,2.0,5.78,2.0,2
1616,0x21c9,21.0,0,31069.32,2361.11,2,3,12,2.0,19,2.0,7.78,7.0,1
1617,0x21ca,21.0,0,31069.32,2361.11,2,3,12,2.0,14,2.0,4.78,7.0,2
1619,0x21cc,21.0,0,31069.32,2361.11,2,3,12,2.0,9,2.0,7.78,7.0,2
1620,0x21cd,21.0,0,31069.32,2361.11,2,3,12,2.0,19,14.0,7.78,7.0,2
1621,0x21d2,38.0,9,72241.02,6020.085,8,4,4,1.0,30,14.0,0.67,4.0,2
1622,0x21d3,38.0,9,72241.02,5751.085,8,4,4,1.0,29,12.0,0.67,4.0,2
1623,0x21d4,38.0,9,72241.02,5751.085,8,4,4,1.0,35,12.0,0.67,4.0,2
1626,0x21d7,39.0,9,72241.02,5751.085,8,4,4,1.0,30,12.0,0.67,7.0,1
1627,0x21d8,39.0,9,72241.02,5751.085,8,4,4,1.0,30,14.0,0.67,7.0,2
1628,0x21d9,39.0,9,72241.02,5751.085,8,4,4,1.0,27,12.0,0.67,7.0,2
1629,0x21ea,46.0,8,16953.985,1684.8320833333337,4,5,4,2.0,1,2.0,11.64,2.0,0
1630,0x21eb,46.0,8,16953.985,1684.8320833333337,4,5,4,2.0,1,4.0,10.64,2.0,0
1631,0x21ed,46.0,8,16953.985,1684.8320833333337,4,5,4,2.0,1,4.0,10.64,5.0,0
1632,0x21ee,46.0,8,16953.985,1684.8320833333337,4,5,4,2.0,-2,14.0,10.64,5.0,0
1634,0x21f0,46.0,8,16953.985,1684.8320833333337,4,5,4,2.0,1,4.0,10.64,5.0,0
1635,0x21f1,46.0,8,16953.985,1412.8320833333337,4,5,4,2.0,1,4.0,10.64,5.0,0
1636,0x21f6,21.0,13,125508.36,10559.03,2,3,5,4.0,7,8.0,3.57,3.0,0
1637,0x21f7,21.0,13,125508.36,10559.03,2,3,5,4.0,7,8.0,-3.43,3.0,0
1641,0x21fb,22.0,13,125508.36,10459.03,2,3,5,4.0,6,10.0,3.57,3.0,0
1643,0x21fd,22.0,13,125508.36,10559.03,2,3,5,4.0,7,8.0,3.57,3.0,0
1646,0x2205,16.0,12,7495.305,533.60875,6,5,28,4.0,22,15.0,17.12,10.0,0
1647,0x2207,16.0,3,7495.305,533.60875,6,5,28,4.0,22,14.0,17.12,13.0,0
1648,0x2208,16.0,3,7495.305,624.60875,6,5,28,4.0,22,17.0,17.12,13.0,0
1649,0x2209,16.0,3,7495.305,533.60875,6,5,28,4.0,22,14.0,17.12,13.0,0
1650,0x220e,14.0,11,35133.49,2883.790833333333,4,4,8,3.0,16,12.0,7.29,4.0,1
1651,0x220f,14.0,11,35133.49,2883.790833333333,4,4,8,3.0,16,12.0,7.29,4.0,1
1652,0x2210,14.0,11,35133.49,2883.790833333333,4,4,8,3.0,16,12.0,7.29,4.0,1
1653,0x2211,14.0,11,35133.49,2883.790833333333,4,4,8,3.0,16,12.0,7.29,4.0,1
1654,0x2212,14.0,11,35133.49,2927.790833333333,4,4,8,3.0,16,12.0,7.29,4.0,1
1655,0x2213,15.0,11,35133.49,2927.790833333333,4,4,8,3.0,16,9.0,7.29,4.0,1
1656,0x2214,15.0,11,35133.49,2883.790833333333,4,4,8,3.0,16,10.0,7.29,4.0,1
1658,0x221a,48.0,9,16866.5,1405.5416666666667,4,4,19,1.0,31,12.0,1.31,4.0,1
1659,0x221b,48.0,9,16866.5,1615.541666666667,4,4,19,1.0,27,12.0,1.31,4.0,1
1660,0x221c,48.0,9,16866.5,1615.541666666667,4,4,19,1.0,24,12.0,-3.69,4.0,1
1661,0x221d,48.0,9,16866.5,1405.5416666666667,4,4,19,1.0,27,12.0,-2.69,6.0,1
1662,0x221e,48.0,9,16866.5,1615.541666666667,4,4,19,1.0,27,10.0,1.31,6.0,1
1663,0x221f,48.0,9,16866.5,1405.5416666666667,4,4,19,1.0,27,14.0,1.31,6.0,1
1664,0x2220,48.0,9,16866.5,1405.5416666666667,4,4,19,1.0,27,12.0,1.31,6.0,1
1665,0x2221,49.0,9,16866.5,1615.541666666667,4,4,19,1.0,27,12.0,1.31,6.0,1
1667,0x2227,33.0,12,18969.19,1849.765833333333,1,7,8,0.0,13,9.0,3.36,2.0,1
1668,0x2228,33.0,0,18969.19,1849.765833333333,1,7,8,0.0,10,6.0,3.36,2.0,1
1669,0x2229,33.0,0,18969.19,1580.7658333333331,1,7,8,0.0,13,9.0,3.36,2.0,0
1670,0x222a,33.0,0,18969.19,1849.765833333333,1,7,8,0.0,13,9.0,3.36,2.0,0
1671,0x222b,33.0,0,18969.19,1849.765833333333,1,7,8,0.0,12,9.0,3.36,2.0,0
1672,0x222c,33.0,0,18969.19,1580.7658333333331,1,7,8,0.0,13,12.0,3.36,2.0,1
1673,0x222d,33.0,0,18969.19,1849.765833333333,1,7,8,0.0,13,9.0,3.36,4.0,0
1674,0x2233,55.0,4,36154.19,3247.849166666667,5,3,3,2.0,9,8.0,8.39,2.0,2
1675,0x2234,55.0,12,36154.19,3012.849166666667,5,3,3,2.0,14,8.0,16.39,2.0,2
1679,0x2239,55.0,4,36154.19,3247.849166666667,5,3,3,2.0,9,8.0,10.39,2.0,2
1680,0x223e,31.0,5,51113.85000000001,4259.487500000001,7,9,30,9.0,33,26.0,20.82,9.0,1
1681,0x223f,31.0,5,51113.85000000001,4356.4875,7,9,30,9.0,33,25.0,20.82,9.0,1
1682,0x2240,31.0,5,51113.85000000001,4259.487500000001,7,9,30,9.0,33,25.0,21.82,9.0,1
1683,0x2241,31.0,5,51113.85000000001,4356.4875,7,9,30,9.0,33,25.0,20.82,9.0,1
1684,0x2242,31.0,5,51113.85000000001,4356.4875,7,9,30,9.0,33,26.0,20.82,9.0,1
1685,0x2243,31.0,5,51113.85000000001,4356.4875,7,9,30,9.0,33,25.0,20.82,9.0,1
1686,0x2244,31.0,5,51113.85000000001,4356.4875,7,9,30,9.0,34,25.0,20.82,9.0,1
1688,0x224a,17.0,2,18784.88,1565.4066666666668,8,3,26,7.0,10,23.0,17.08,10.0,1
1689,0x224b,17.0,2,18784.88,1565.4066666666668,8,3,26,7.0,8,20.0,17.08,10.0,1
1690,0x224c,17.0,12,18784.88,1371.4066666666668,8,3,26,7.0,5,21.0,17.08,10.0,0
1692,0x2251,18.0,2,18784.88,1371.4066666666668,8,3,26,7.0,3,19.0,17.08,12.0,0
1693,0x2256,46.0,0,49889.38,4359.448333333333,6,7,8,0.0,5,17.0,5.12,2.0,1
1695,0x2258,46.0,0,49889.38,4359.448333333333,6,7,8,0.0,6,17.0,5.12,2.0,2
1696,0x225a,46.0,0,49889.38,4359.448333333333,6,7,8,0.0,1,16.0,5.12,2.0,2
1698,0x225c,46.0,0,49889.38,4359.448333333333,6,7,8,0.0,6,15.0,5.12,7.0,1
1700,0x2262,14.0,9,29233.34,2637.1116666666667,6,4,17,3.0,9,11.0,8.9,5.0,1
1701,0x2263,14.0,9,29233.34,2637.1116666666667,6,4,17,3.0,9,13.0,8.9,5.0,1
1702,0x2264,14.0,9,29233.34,2637.1116666666667,6,4,17,3.0,4,13.0,8.9,5.0,1
1703,0x2265,14.0,9,29233.34,2637.1116666666667,6,4,17,3.0,9,13.0,8.9,5.0,1
1705,0x2267,14.0,9,29233.34,2637.1116666666667,6,4,17,3.0,9,13.0,8.9,5.0,1
1706,0x2268,14.0,9,29233.34,2637.1116666666667,6,4,17,3.0,9,13.0,2.9000000000000004,5.0,1
1707,0x2269,14.0,9,29233.34,2637.1116666666667,6,4,17,3.0,9,11.0,8.9,5.0,1
1708,0x2271,40.0,12,28922.03,2548.1691666666666,2,7,1,0.0,19,5.0,15.99,3.0,0
1709,0x2272,40.0,6,28922.03,2410.1691666666666,2,7,1,0.0,14,5.0,11.99,3.0,0
1710,0x2273,40.0,6,28922.03,2548.1691666666666,2,7,1,0.0,19,14.0,9.41,3.0,0
1711,0x2274,40.0,6,28922.03,2548.1691666666666,2,7,1,0.0,17,6.0,11.99,3.0,0
1712,0x2275,40.0,6,28922.03,2410.1691666666666,2,7,1,0.0,19,5.0,11.99,3.0,0
1713,0x227a,39.0,2,20742.46,1801.5383333333327,5,4,8,5.0,14,19.0,21.0,8.0,1
1714,0x227b,39.0,2,20742.46,1801.5383333333327,5,4,8,5.0,14,19.0,16.0,8.0,1
1715,0x227c,39.0,2,20742.46,1728.5383333333332,5,4,8,5.0,14,21.0,14.0,8.0,1
1716,0x227d,39.0,2,20742.46,1801.5383333333327,5,4,8,5.0,12,14.0,16.0,8.0,1
1717,0x227e,39.0,2,20742.46,1801.5383333333327,5,4,8,5.0,14,21.0,16.0,8.0,1
1718,0x227f,39.0,12,20742.46,1801.5383333333327,5,4,8,5.0,16,22.0,16.0,8.0,1
1720,0x2292,16.0,9,55558.71,4336.8925,10,5,32,7.0,21,18.0,12.59,9.0,1
1721,0x2293,16.0,9,55558.71,4336.8925,10,5,32,7.0,21,17.0,15.59,13.0,1
1723,0x2295,16.0,9,55558.71,4336.8925,10,5,32,7.0,21,21.0,19.59,6.0,1
1724,0x2297,17.0,9,55558.71,4336.8925,10,5,32,7.0,21,15.0,19.59,13.0,0
1727,0x229e,24.0,4,33447.42,2859.285,8,5,13,3.0,6,9.0,18.88,4.0,0
1730,0x22a1,24.0,4,33447.42,2859.285,8,5,13,3.0,1,9.0,14.88,7.0,0
1731,0x22a2,24.0,4,33447.42,2859.285,8,5,13,3.0,6,11.0,18.88,7.0,0
1732,0x22a3,25.0,4,33447.42,2859.285,8,5,13,3.0,6,9.0,18.88,7.0,0
1733,0x22a5,25.0,4,33447.42,2859.285,8,5,13,3.0,4,9.0,18.88,7.0,0
1734,0x22aa,26.0,0,34841.87,3025.4891666666667,1,7,1,2.0,1,2.0,2.24,3.0,1
1735,0x22ab,26.0,0,34841.87,3025.4891666666667,1,7,1,2.0,-3,2.0,2.24,3.0,1
1736,0x22ac,26.0,0,34841.87,3025.4891666666667,1,7,1,2.0,1,1.0,4.24,3.0,1
1737,0x22ad,27.0,0,34841.87,3025.4891666666667,1,7,1,2.0,1,2.0,2.24,3.0,1
1738,0x22ae,27.0,0,34841.87,3025.4891666666667,1,7,1,2.0,1,2.0,2.24,6.0,1
1739,0x22b0,27.0,0,34841.87,2903.4891666666667,1,7,1,2.0,1,4.0,2.24,6.0,1
1741,0x22c4,30.0,1,7103.035,591.9195833333333,6,5,28,6.0,55,14.0,11.95,7.0,0
1742,0x22c5,30.0,1,7103.035,725.9195833333333,6,5,28,6.0,50,14.0,17.95,7.0,0
1744,0x22c7,30.0,1,7103.035,725.9195833333333,6,5,28,6.0,55,11.0,11.95,7.0,0
1745,0x22c8,30.0,1,7103.035,591.9195833333333,6,5,28,6.0,55,14.0,11.95,7.0,0
1746,0x22c9,30.0,1,7103.035,725.9195833333333,6,5,28,6.0,55,11.0,8.95,7.0,0
1748,0x22cf,39.0,6,63101.14,5246.428333333333,3,4,3,4.0,-3,8.0,9.19,0.0,1
1750,0x22d1,39.0,6,63101.14,5246.428333333333,3,4,3,4.0,2,9.0,5.19,5.0,1
1751,0x22d2,39.0,6,63101.14,5246.428333333333,3,4,3,4.0,3,8.0,9.19,5.0,1
1752,0x22d4,40.0,6,63101.14,5246.428333333333,3,4,3,4.0,2,8.0,9.19,5.0,1
1753,0x22dc,15.0,0,33453.08,2787.7566666666667,10,10,23,2.0,16,8.0,7.300000000000002,8.0,0
1754,0x22dd,15.0,12,33453.08,2658.7566666666667,10,10,23,2.0,16,8.0,9.3,8.0,1
1755,0x22de,15.0,0,33453.08,2658.7566666666667,10,10,23,2.0,16,7.0,9.3,8.0,1
1756,0x22df,15.0,0,33453.08,2658.7566666666667,10,10,23,2.0,16,8.0,9.3,8.0,1
1757,0x22e0,15.0,0,33453.08,2658.7566666666667,10,10,23,2.0,16,5.0,9.3,8.0,1
1758,0x22e1,16.0,0,33453.08,2658.7566666666667,10,10,23,2.0,16,8.0,11.3,8.0,0
1763,0x22ea,43.0,9,83845.7,6987.141666666666,5,7,4,2.0,8,11.0,3.59,0.0,2
1764,0x22ed,43.0,9,83845.7,6958.141666666666,5,7,4,2.0,8,8.0,3.59,4.0,2
1765,0x22f2,36.0,15,108415.0,8848.583333333334,3,5,16,1.0,14,17.0,16.33,4.0,1
1767,0x22f5,36.0,15,108415.0,8848.583333333334,3,5,16,1.0,14,17.0,16.33,4.0,1
1768,0x22f6,36.0,15,108415.0,8848.583333333334,3,5,16,1.0,14,18.0,16.33,4.0,1
1769,0x22f7,36.0,15,108415.0,8848.583333333334,3,5,16,1.0,12,17.0,16.33,6.0,1
1770,0x22f8,36.0,15,108415.0,8848.583333333334,3,5,16,1.0,14,17.0,16.33,6.0,2
1772,0x22ff,52.0,3,32663.41,2879.9508333333333,1,5,3,4.0,8,6.0,1.28,1.0,1
1773,0x2300,52.0,3,32663.41,2879.9508333333333,1,5,3,4.0,8,14.0,1.28,2.0,1
1774,0x2301,52.0,12,32663.41,2879.9508333333333,1,5,3,4.0,3,3.0,1.28,2.0,1
1775,0x2302,52.0,12,32663.41,2721.9508333333333,1,5,3,4.0,8,8.0,2.28,2.0,1
1776,0x2303,52.0,3,32663.41,2879.9508333333333,1,5,3,4.0,8,5.0,1.28,2.0,1
1778,0x2305,52.0,12,32663.41,2879.9508333333333,1,5,3,4.0,8,4.0,1.28,2.0,2
1780,0x230b,45.0,11,132537.24,11044.77,3,2,12,1.0,12,1.0,0.69,1.0,2
1782,0x230e,45.0,11,132537.24,11044.77,3,2,12,1.0,8,0.0,0.69,1.0,2
1785,0x2311,45.0,11,132537.24,10111.96257549539,3,2,12,1.0,12,1.0,0.69,1.0,2
1786,0x2316,30.0,6,17850.56,1391.5466666666669,8,5,18,9.0,25,20.0,13.11,11.0,0
1787,0x2317,30.0,6,17850.56,1391.5466666666669,8,5,18,9.0,25,22.0,7.11,11.0,1
1789,0x2319,30.0,6,17850.56,1391.5466666666669,8,5,18,9.0,25,20.0,7.11,11.0,0
1790,0x231b,30.0,6,17850.56,1391.5466666666669,8,5,18,9.0,24,21.0,7.11,11.0,0
1792,0x2322,33.0,14,15713.83,1313.4858333333334,7,8,23,2.0,46,11.0,12.39,6.0,0
1793,0x2323,33.0,14,15713.83,1313.4858333333334,7,8,23,2.0,46,12.0,12.39,6.0,0
1794,0x2324,33.0,14,15713.83,1313.4858333333334,7,8,23,2.0,46,11.0,12.39,6.0,0
1795,0x2325,33.0,14,15713.83,1313.4858333333334,7,8,23,2.0,46,9.0,12.39,6.0,0
1796,0x2327,33.0,14,15713.83,1313.4858333333334,7,8,23,2.0,46,11.0,12.39,6.0,0
1797,0x2328,33.0,14,15713.83,1313.4858333333334,7,8,23,2.0,41,9.0,12.39,6.0,1
1798,0x2329,33.0,14,15713.83,1313.4858333333334,7,8,23,2.0,46,12.0,14.39,7.0,1
1799,0x232e,30.0,0,62050.89,5386.9075,8,7,22,7.0,18,22.0,14.95,9.0,0
1800,0x232f,30.0,0,62050.89,5170.9075,8,7,22,7.0,18,22.0,9.95,13.0,0
1801,0x2331,31.0,0,62050.89,5170.9075,8,7,22,7.0,18,22.0,9.95,13.0,0
1803,0x2333,31.0,0,62050.89,5386.9075,8,7,22,7.0,18,24.0,9.95,13.0,1
1804,0x2334,31.0,0,62050.89,5386.9075,8,7,22,7.0,18,24.0,9.95,13.0,1
1805,0x2335,31.0,0,62050.89,5386.9075,8,7,22,7.0,18,23.0,9.95,13.0,0
1806,0x233a,36.0,3,18744.4,1410.0333333333335,8,7,29,9.0,17,24.0,20.17,7.0,1
1807,0x233b,36.0,3,18744.4,1410.0333333333335,8,7,29,9.0,17,23.0,20.17,7.0,1
1808,0x233c,36.0,3,18744.4,1410.0333333333335,8,7,29,9.0,17,22.0,20.17,7.0,1
1809,0x233d,36.0,3,18744.4,1562.0333333333335,8,7,29,9.0,17,24.0,20.17,12.0,1
1810,0x233e,36.0,3,18744.4,1410.0333333333335,8,7,29,9.0,17,26.0,17.17,12.0,1
1811,0x233f,36.0,3,18744.4,1410.0333333333335,8,7,29,9.0,13,23.0,20.17,12.0,1
1812,0x2340,36.0,3,18744.4,1410.0333333333335,8,7,29,9.0,12,22.0,20.17,12.0,1
1816,0x2349,38.0,10,12070.845,1088.90375,8,5,8,4.0,18,12.0,9.96,1.0,1
1817,0x234a,38.0,10,12070.845,1088.90375,8,5,8,4.0,18,12.0,2.96,1.0,1
1819,0x234d,38.0,10,12070.845,1088.90375,8,5,8,4.0,18,12.0,2.96,4.0,1
1820,0x2352,21.0,3,38539.57,3438.630833333333,4,2,3,1.0,4,1.0,8.42,0.0,2
1823,0x2357,22.0,3,38539.57,3438.630833333333,4,2,3,1.0,4,-2.0,8.42,0.0,2
1824,0x2358,22.0,3,38539.57,3438.630833333333,4,2,3,1.0,4,1.0,8.42,0.0,2
1825,0x2359,22.0,3,38539.57,3438.630833333333,4,2,3,1.0,8,2.0,8.42,0.0,2
1826,0x235e,47.0,9,48411.24,4306.27,8,3,3,4.0,17,10.0,4.04,1.0,2
1827,0x235f,47.0,9,48411.24,4306.27,8,3,3,4.0,17,12.0,3.04,1.0,2
1828,0x2361,47.0,9,48411.24,4306.27,8,3,3,4.0,17,14.0,4.04,1.0,1
1829,0x2362,47.0,9,48411.24,4306.27,8,3,3,4.0,17,11.0,4.04,1.0,1
1830,0x2363,47.0,9,48411.24,4306.27,8,3,3,4.0,22,11.0,4.04,1.0,2
1832,0x2365,47.0,9,48411.24,4306.27,8,3,3,4.0,17,11.0,4.04,3.0,2
1834,0x236d,23.0,8,47275.96,3939.663333333333,6,3,4,4.0,18,18.0,9.43,2.0,2
1836,0x236f,23.0,8,47275.96,3939.663333333333,6,3,4,4.0,18,18.0,15.43,2.0,2
1837,0x2370,24.0,12,47275.96,4238.663333333334,6,3,4,4.0,18,20.0,9.43,3.0,2
1839,0x2378,42.0,15,30232.28,2342.3566666666666,5,3,4,4.0,0,1.0,4.94,2.0,2
1840,0x237a,42.0,15,30232.28,2342.3566666666666,5,3,4,4.0,0,14.0,3.94,2.0,1
1842,0x237c,42.0,15,30232.28,2519.3566666666666,5,3,4,4.0,0,1.0,3.94,2.0,1
1843,0x2384,27.0,1,33314.96,2776.2466666666664,10,5,18,7.0,37,24.0,16.82,6.0,0
1845,0x2386,27.0,1,33314.96,2955.2466666666664,10,5,18,7.0,35,25.0,16.82,6.0,0
1846,0x2387,27.0,1,33314.96,2955.2466666666664,10,5,18,7.0,33,27.0,16.82,6.0,0
1847,0x2388,28.0,1,33314.96,2955.2466666666664,10,5,18,7.0,38,24.0,16.82,6.0,0
1848,0x2389,28.0,1,33314.96,2776.2466666666664,10,5,18,7.0,32,24.0,16.82,6.0,0
1849,0x238e,44.0,7,7599.035,898.2529166666667,7,9,27,6.0,35,19.0,-3.52,7.0,0
1850,0x2390,44.0,7,7599.035,898.2529166666667,7,9,27,6.0,35,23.0,3.48,7.0,0
1851,0x2391,44.0,7,7599.035,898.2529166666667,7,9,27,6.0,33,20.0,3.48,7.0,0
1853,0x2393,44.0,7,7599.035,898.2529166666667,7,9,27,6.0,35,21.0,3.48,7.0,0
1854,0x2394,44.0,7,7599.035,898.2529166666667,7,9,27,6.0,35,20.0,3.48,7.0,0
1855,0x239a,18.0,15,97640.4,8136.7,5,7,6,4.0,19,14.0,9.86,4.0,1
1857,0x239c,19.0,15,97640.4,8034.7,5,7,6,4.0,19,12.0,9.41,4.0,1
1858,0x239d,19.0,15,97640.4,8034.7,5,7,6,4.0,19,17.0,9.86,6.0,0
1859,0x239e,19.0,15,97640.4,8034.7,5,7,6,4.0,19,11.0,15.86,4.0,0
1860,0x239f,19.0,15,97640.4,8034.7,5,7,6,4.0,19,14.0,16.86,4.0,0
1861,0x23a0,19.0,15,97640.4,8136.7,5,7,6,4.0,19,12.0,9.86,4.0,0
1862,0x23a1,19.0,15,97640.4,8034.7,5,7,6,4.0,19,14.0,9.86,4.0,1
1863,0x23a6,33.0,11,75881.16,6535.43,10,6,16,6.0,29,19.0,9.94,11.0,0
1864,0x23a7,33.0,11,75881.16,6535.43,10,6,16,6.0,34,19.0,9.94,11.0,0
1865,0x23a8,33.0,11,75881.16,6535.43,10,6,16,6.0,32,22.0,9.94,11.0,0
1866,0x23aa,34.0,11,75881.16,6535.43,10,6,16,6.0,32,20.0,9.94,11.0,0
1867,0x23ac,34.0,11,75881.16,6535.43,10,6,16,6.0,32,22.0,9.94,11.0,0
1869,0x23b3,28.0,9,36490.98,2828.9150000000004,4,5,8,4.0,21,14.0,9.75,7.0,1
1870,0x23b4,28.0,9,36490.98,2828.9150000000004,4,5,8,4.0,26,14.0,9.75,6.0,1
1871,0x23b6,28.0,9,36490.98,3040.9150000000004,4,5,8,4.0,21,19.0,2.75,7.0,1
1872,0x23b7,28.0,9,36490.98,2828.9150000000004,4,5,8,4.0,21,19.0,9.75,12.0,1
1873,0x23b8,28.0,9,36490.98,2828.9150000000004,4,5,8,4.0,21,21.0,9.75,12.0,1
1875,0x23be,18.0,2,30743.6,2557.9666666666667,5,4,5,1.0,24,16.0,14.76,4.0,1
